@relation 'SemanalAcumulada_6-UltimasSemanas_6x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
1,1,5,3,0,0,0,0,True
2,4,12,4,1,1,1,0,True
3,7,17,4,2,1,1,1,True
4,7,18,4,2,1,1,1,True
5,7,18,4,2,1,1,1,True
6,7,18,4,2,1,1,1,True
7,6,13,1,2,1,1,1,True
8,3,6,0,1,0,0,1,True
9,0,1,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,1,6,0,0,0,0,0,True
3,5,12,1,1,0,1,1,True
4,6,14,1,1,0,1,1,True
5,8,19,1,1,0,2,1,True
6,9,23,4,1,0,2,1,True
7,9,23,4,1,0,2,1,True
8,8,18,4,1,0,2,1,True
9,4,12,3,0,0,1,0,True
10,3,10,3,0,0,1,0,True
11,1,5,3,0,0,0,0,True
12,0,1,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,3,1,0,1,0,True
3,4,9,3,1,0,1,0,True
4,7,16,5,2,1,1,1,True
5,7,19,5,2,1,1,1,True
6,7,20,5,2,1,1,1,True
7,9,22,6,2,1,1,1,True
8,6,18,3,1,1,0,1,True
9,5,13,3,1,1,0,1,True
10,2,6,1,0,0,0,0,True
11,2,3,1,0,0,0,0,True
12,2,2,1,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,2,5,2,1,0,0,0,True
3,4,8,3,2,0,0,0,True
4,5,10,3,2,0,0,1,True
5,6,12,3,3,0,0,1,True
6,8,15,4,4,0,0,2,True
7,11,17,6,5,1,0,2,True
8,10,14,4,4,1,0,2,True
9,9,12,3,3,1,0,2,True
10,8,10,3,3,1,0,1,True
11,7,8,3,2,1,0,1,True
12,5,5,2,1,1,0,0,True
13,2,2,0,0,0,0,0,True
14,1,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,4,2,1,1,0,0,True
2,3,7,6,2,1,0,0,True
3,5,10,6,3,1,1,0,True
4,6,11,6,3,1,1,1,True
5,6,11,6,3,1,1,1,True
6,6,11,6,3,1,1,1,True
7,4,7,4,2,0,1,1,True
8,3,4,0,1,0,1,1,True
9,1,1,0,0,0,0,1,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,3,3,1,1,1,0,0,True
2,4,5,2,1,2,0,0,True
3,6,8,2,1,2,1,0,True
4,8,11,2,2,2,1,1,True
5,9,15,2,2,2,1,1,True
6,10,18,2,2,2,1,2,True
7,7,16,1,1,1,1,2,True
8,6,14,0,1,0,1,2,True
9,4,12,0,1,0,0,2,True
10,2,9,0,0,0,0,1,True
11,1,5,0,0,0,0,1,True
12,0,2,0,0,0,0,0,True
13,0,1,0,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,2,1,1,0,0,0,True
2,3,8,1,1,0,0,0,True
3,7,14,1,2,0,1,1,True
4,9,16,1,2,0,1,1,True
5,9,17,1,2,0,1,1,True
6,9,17,1,2,0,1,1,True
7,8,15,0,1,0,1,1,True
8,6,9,0,1,0,1,1,True
9,3,5,0,0,0,0,0,True
10,3,7,0,1,0,0,0,True
11,4,8,0,2,0,0,1,True
12,4,8,0,2,0,0,1,True
13,4,9,0,2,0,0,1,True
14,4,10,0,2,0,0,1,True
15,3,8,0,2,0,0,1,True
16,1,4,0,1,0,0,1,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,2,0,0,0,0,0,True
2,2,6,0,1,0,1,0,True
3,2,7,0,1,0,1,0,True
4,3,9,0,1,0,1,0,True
5,3,9,0,1,0,1,0,True
6,4,10,0,1,0,1,1,True
7,4,8,0,1,0,1,1,True
8,2,4,0,0,0,0,1,True
9,2,3,0,0,0,0,1,True
10,1,1,0,0,0,0,1,True
11,1,1,0,0,0,0,1,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,1,0,0,0,0,0,True
3,4,5,0,0,0,0,0,True
4,9,12,0,1,0,0,1,True
5,13,19,1,2,0,0,2,True
6,19,25,3,3,1,0,2,True
7,21,29,4,3,1,0,2,True
8,21,31,4,3,1,0,2,True
9,20,32,7,3,1,0,2,True
10,15,26,7,2,1,0,1,True
11,13,23,7,1,1,0,0,True
12,7,18,5,0,0,0,0,True
13,6,18,5,0,0,0,0,True
14,6,17,6,0,0,0,0,True
15,4,14,3,0,0,0,0,True
16,5,14,3,0,0,0,1,True
17,3,12,2,0,0,0,1,True
18,3,12,2,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,3,7,1,1,1,0,0,True
3,7,13,1,2,1,1,1,True
4,8,15,1,2,1,1,1,True
5,10,19,1,2,1,1,2,True
6,10,21,1,2,1,1,2,True
7,11,25,1,3,1,1,2,True
8,8,22,0,2,0,1,2,True
9,4,17,0,1,0,0,1,True
10,3,17,0,1,0,0,1,True
11,2,15,0,2,0,0,1,True
12,2,14,0,2,0,0,1,True
13,1,10,0,1,0,0,1,True
14,1,8,0,1,0,0,1,True
15,2,8,0,1,0,0,2,True
16,2,6,0,1,0,0,2,True
17,1,4,0,0,0,0,1,True
18,1,4,0,0,0,0,1,True
1,0,2,0,0,0,0,0,True
2,0,6,0,0,0,0,0,True
3,4,11,0,1,0,0,0,True
4,5,15,0,2,0,1,1,True
5,6,16,0,2,0,1,1,True
6,7,19,0,3,0,1,2,True
7,8,22,0,3,0,1,2,True
8,8,20,0,3,0,1,2,True
9,4,16,0,2,0,1,2,True
10,3,13,0,1,0,0,1,True
11,2,12,0,1,0,0,1,True
12,1,9,0,0,0,0,0,True
13,0,4,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,4,4,2,0,0,1,0,True
3,7,9,4,0,0,1,1,True
4,8,12,4,1,0,1,2,True
5,8,14,4,1,0,1,2,True
6,9,15,4,1,0,1,3,True
7,9,15,4,1,0,1,3,True
8,5,11,2,1,0,0,3,True
9,2,6,0,1,0,0,2,True
10,1,3,0,0,0,0,1,True
11,1,1,0,0,0,0,1,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,3,3,1,1,1,0,0,True
2,6,7,2,2,1,1,0,True
3,10,12,5,3,1,1,1,True
4,11,14,5,3,1,1,1,True
5,11,14,5,3,1,1,1,True
6,11,14,5,3,1,1,1,True
7,8,11,4,2,0,1,1,True
8,5,7,3,1,0,0,1,True
9,1,2,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,0,0,0,1,0,True
3,2,4,0,0,0,1,0,True
4,4,7,0,1,0,1,1,True
5,4,7,0,1,0,1,1,True
6,4,7,0,1,0,1,1,True
7,4,7,0,1,0,1,1,True
8,3,4,0,1,0,0,1,True
9,3,4,0,1,0,0,1,True
10,1,1,0,0,0,0,0,True
11,1,1,0,0,0,0,0,True
12,1,1,0,0,0,0,0,True
13,1,1,0,0,0,0,0,True
14,1,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,3,2,1,0,0,0,True
3,5,6,2,2,0,1,1,True
4,7,9,4,3,0,1,1,True
5,8,11,5,4,0,1,1,True
6,8,12,5,4,0,1,1,True
7,9,14,6,5,0,1,1,True
8,8,12,4,4,0,1,1,True
9,6,10,4,3,0,0,0,True
10,4,7,2,2,0,0,0,True
11,4,6,1,1,0,0,1,True
12,4,5,1,1,0,0,1,True
13,3,3,0,0,0,0,1,True
14,2,2,0,0,0,0,1,True
15,1,1,0,0,0,0,1,True
16,1,1,0,0,0,0,1,True
17,1,3,0,0,0,0,0,True
18,1,4,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,1,2,0,0,0,0,0,True
3,2,4,0,1,0,1,0,True
4,2,6,0,1,0,1,0,True
5,4,9,1,2,3,1,0,True
6,4,10,1,2,3,1,0,True
7,5,10,2,3,3,1,0,True
8,5,10,2,4,3,1,0,True
9,5,9,2,3,3,0,0,True
10,5,7,2,3,3,0,0,True
11,3,5,1,2,0,0,0,True
12,3,4,1,2,0,0,0,True
13,3,4,0,1,0,0,0,True
14,3,4,0,1,0,0,0,True
15,2,3,0,1,0,0,0,True
16,2,3,0,1,0,0,0,True
17,2,2,0,1,0,0,0,True
18,2,2,0,1,0,0,0,True
1,3,5,2,0,1,0,0,True
2,7,9,2,0,1,0,0,True
3,10,13,2,0,1,1,0,True
4,10,14,2,0,1,1,0,True
5,12,19,3,0,1,1,0,True
6,12,25,3,0,1,1,0,True
7,10,27,1,0,0,1,0,True
8,6,28,1,0,0,1,0,True
9,3,27,1,0,0,0,0,True
10,3,29,1,0,0,0,0,True
11,2,26,0,0,0,0,0,True
12,2,23,0,0,0,0,0,True
13,2,17,0,0,0,0,0,True
14,3,15,1,0,0,0,0,True
15,3,14,1,0,0,0,0,True
16,3,13,1,0,0,0,0,True
17,3,15,1,0,0,0,0,True
18,6,15,1,0,0,0,0,True
1,2,2,2,0,0,0,0,True
2,3,3,3,0,0,0,0,True
3,5,8,4,0,0,0,0,True
4,7,11,4,1,0,0,1,True
5,9,14,4,1,0,0,1,True
6,10,17,6,2,0,0,2,True
7,8,16,4,2,0,0,2,True
8,8,18,3,2,0,0,2,True
9,6,13,2,2,0,0,2,True
10,4,11,2,1,0,0,1,True
11,2,9,2,1,0,0,1,True
12,1,6,0,0,0,0,0,True
13,1,5,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,4,1,1,1,0,True
3,6,8,4,2,1,1,0,True
4,7,9,4,2,1,1,1,True
5,7,9,4,2,1,1,1,True
6,7,9,4,2,1,1,1,True
7,10,13,4,3,1,1,1,True
8,8,10,0,2,0,0,1,True
9,5,6,0,1,0,0,1,True
10,5,6,0,1,0,0,0,True
11,7,8,0,1,0,0,0,True
12,8,9,0,1,0,0,0,True
13,5,5,0,0,0,0,0,True
14,4,4,0,0,0,0,0,True
15,4,4,0,0,0,0,0,True
16,3,3,0,0,0,0,0,True
17,1,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,5,4,1,1,0,0,True
3,4,6,5,2,1,1,0,True
4,4,6,5,2,1,1,0,True
5,4,6,5,2,1,1,0,True
6,4,6,5,2,1,1,0,True
7,4,6,5,2,1,1,0,True
8,1,1,1,1,0,1,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,4,1,1,1,0,True
3,1,4,4,1,1,1,0,True
4,1,5,4,1,1,1,0,True
5,1,6,4,1,1,1,0,True
6,1,7,4,1,1,1,0,True
7,2,8,4,1,1,1,0,True
8,1,5,0,0,0,0,0,True
9,1,5,0,0,0,0,0,True
10,1,5,0,0,0,0,0,True
11,1,4,0,0,0,0,0,True
12,1,3,0,0,0,0,0,True
13,0,2,0,0,0,0,0,True
14,0,2,0,0,0,0,0,True
15,0,1,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,1,4,1,1,1,0,0,True
2,2,6,1,1,1,0,0,True
3,5,9,1,2,1,0,0,True
4,6,11,1,2,1,0,1,True
5,7,12,1,2,1,0,1,True
6,7,13,1,2,1,0,1,True
7,6,9,0,1,0,0,1,True
8,5,7,0,1,0,0,1,True
9,2,5,0,0,0,0,1,True
10,1,3,0,0,0,0,0,True
11,0,2,0,0,0,0,0,True
12,0,1,0,0,0,0,0,True
13,0,1,0,0,0,0,0,True
14,0,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,3,2,1,0,1,0,True
3,5,8,2,2,0,1,0,True
4,7,12,2,3,0,1,0,True
5,10,15,2,4,0,1,0,True
6,12,22,2,4,0,1,0,True
7,15,25,3,5,0,1,0,True
8,15,25,1,4,0,0,0,True
9,13,22,2,4,0,0,0,True
10,11,18,2,3,0,0,0,True
11,8,15,2,2,0,0,0,True
12,6,8,2,2,0,0,0,True
13,3,6,1,1,0,0,0,True
14,1,4,1,1,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,3,0,0,0,0,0,True
4,3,8,4,1,2,0,0,True
5,3,8,4,1,2,0,0,True
6,3,8,4,1,2,0,0,True
7,3,8,4,1,2,0,0,True
8,3,8,4,1,2,0,0,True
9,3,5,4,1,2,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,3,0,0,0,0,0,True
3,2,7,3,1,1,1,0,True
4,2,7,3,1,1,1,0,True
5,2,7,3,1,1,1,0,True
6,2,7,3,1,1,1,0,True
7,2,7,3,1,1,1,0,True
8,2,4,3,1,1,1,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,1,1,0,1,0,0,1,True
4,1,1,0,1,0,0,1,True
5,1,1,0,1,0,0,1,True
6,1,1,0,1,0,0,1,True
7,1,1,0,1,0,0,1,True
8,1,1,0,1,0,0,1,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,2,2,3,1,0,1,0,True
3,2,3,3,1,0,1,0,True
4,2,3,3,1,0,1,0,True
5,2,3,3,1,0,1,0,True
6,2,3,3,1,0,1,0,True
7,2,3,3,1,0,1,0,True
8,0,1,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,3,2,1,0,0,0,True
2,2,5,2,1,0,1,0,True
3,2,5,2,1,0,1,0,True
4,2,5,2,1,0,1,0,True
5,2,5,2,1,0,1,0,True
6,2,5,2,1,0,1,0,True
7,1,2,0,0,0,1,0,True
8,0,0,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,3,0,0,0,0,True
3,6,9,3,1,0,1,0,True
4,6,9,3,1,0,1,0,True
5,6,9,3,1,0,1,0,True
6,6,9,3,1,0,1,0,True
7,6,9,3,1,0,1,0,True
8,3,5,0,1,0,1,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,4,1,1,0,0,True
2,4,4,8,2,1,0,0,True
3,6,6,8,2,1,0,0,True
4,6,6,8,2,1,0,0,True
5,6,6,8,2,1,0,0,True
6,6,6,8,2,1,0,0,True
7,4,4,4,1,0,0,0,True
8,2,2,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,3,3,2,0,0,0,1,True
5,3,3,2,0,0,0,1,True
6,3,3,2,0,0,0,1,True
7,3,3,2,0,0,0,1,True
8,3,3,2,0,0,0,1,True
9,3,3,2,0,0,0,1,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,2,3,1,1,0,0,True
3,1,2,3,1,1,0,0,True
4,1,2,3,1,1,0,0,True
5,1,2,3,1,1,0,0,True
6,1,2,3,1,1,0,0,True
7,1,2,3,1,1,0,0,True
8,0,0,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,1,1,0,0,0,True
2,3,3,1,1,0,1,0,True
3,3,5,1,1,0,1,0,True
4,3,5,1,1,0,1,0,True
5,3,5,1,1,0,1,0,True
6,3,5,1,1,0,1,0,True
7,1,3,0,0,0,1,0,True
8,0,2,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,1,1,1,1,0,0,True
2,1,1,1,1,1,0,0,True
3,1,1,1,1,1,0,0,True
4,1,1,1,1,1,0,0,True
5,1,1,1,1,1,0,0,True
6,1,1,1,1,1,0,0,True
7,0,0,0,0,0,0,0,True
8,0,0,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,4,0,0,0,0,0,True
2,2,6,1,1,1,0,0,True
3,2,6,1,1,1,0,0,True
4,2,6,1,1,1,0,0,True
5,2,6,1,1,1,0,0,True
6,2,6,1,1,1,0,0,True
7,2,2,1,1,1,0,0,True
8,0,0,0,0,0,0,0,True
9,0,0,0,0,0,0,0,True
10,0,0,0,0,0,0,0,True
11,0,0,0,0,0,0,0,True
12,0,0,0,0,0,0,0,True
13,0,0,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,1,1,1,0,0,0,0,True
2,1,6,1,0,0,0,0,True
3,1,6,1,0,0,0,0,True
4,1,7,1,0,0,0,0,True
5,1,7,1,0,0,0,0,True
6,2,8,1,0,0,0,1,True
7,1,7,0,0,0,0,1,True
8,2,3,0,1,0,0,1,True
9,2,3,0,1,0,0,1,True
10,2,2,0,1,0,0,1,True
11,2,2,0,1,0,0,1,True
12,1,1,0,1,0,0,0,True
13,1,1,0,1,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,2,0,0,0,0,0,True
2,2,3,0,1,0,0,0,True
3,6,8,0,2,0,0,1,True
4,8,14,0,3,0,0,2,True
5,10,17,0,3,0,0,3,True
6,10,17,0,3,0,0,3,True
7,10,18,0,3,0,0,3,True
8,9,19,0,2,0,0,3,True
9,6,15,0,1,0,0,2,True
10,4,9,0,0,0,0,1,True
11,2,6,0,0,0,0,0,True
12,3,7,0,0,0,0,0,True
13,2,4,0,0,0,0,0,True
14,2,2,0,0,0,0,0,True
15,1,1,0,0,0,0,0,True
16,1,1,0,0,0,0,0,True
17,1,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,2,0,0,0,0,0,True
3,1,7,2,1,0,0,0,True
4,1,11,2,1,0,0,0,True
5,1,13,2,1,0,0,0,True
6,2,16,2,1,0,0,0,True
7,2,18,2,1,0,0,0,True
8,2,18,2,1,0,0,0,True
9,1,15,0,0,0,0,0,True
10,2,15,1,0,0,0,1,True
11,2,17,1,0,0,0,1,True
12,1,17,1,0,0,0,1,True
13,1,17,1,0,0,0,1,True
14,1,18,1,0,0,0,1,True
15,1,18,1,0,0,0,1,True
16,1,16,0,0,0,0,1,True
17,1,12,0,0,0,0,1,True
18,1,9,0,0,0,0,1,True
